"filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"q1ec3.txt","f",16,"fast running creek ","RB VBG NN","reply_w","q1ec3.f.move.16"
"q1ec3.txt","g",17,"ehm mm don't know yeah it could be could be ","NN NN VBP RB VB RB PRP MD VB MD VB","explain","q1ec3.g.move.17"
"q1ec3.txt","f",18,"is that to the right that'll be to my right to my right ","VBZ IN TO DT NN WDT MD VB TO PRP$ NN TO PRP$ NN","query_yn","q1ec3.f.move.18"
"q1ec3.txt","g",19,"to your ","TO PRP$","check","q1ec3.g.move.19"
"q1ec3.txt","g",20,"right uh-huh ","RB RB","reply_y","q1ec3.g.move.21"
"q1ec3.txt","f",21,"right ","RB","ready","q1ec3.f.move.22"
"q1ec3.txt","f",22,"so i continue and go below the fast running creek ","RB FW VBP CC VBP IN DT JJ VBG NN","check","q1ec3.f.move.23"
"q1ec3.txt","g",23,"no ","DT","reply_n","q1ec3.g.move.24"
"q1ec3.txt","g",24,"go just until you go go below the diamond mine until just before the fast fast flowing river ","VB RB IN PRP VBP VB IN DT NN NN IN RB IN DT JJ JJ VBG NN","clarify","q1ec3.g.move.25"
"q1ec3.txt","f",25,"i don't have a fast flowing river ","LS VBP RB VB DT JJ VBG NN","explain","q1ec3.f.move.26"
"q1ec3.txt","g",26,"you have a fast flowing creek ","PRP VBP DT JJ VBG NN","check","q1ec3.g.move.27"
"q1ec3.txt","f",27,"i've a fast flowing running creek ","LS VBP DT JJ VBG VBG NN","reply_y","q1ec3.f.move.28"
"q1ec3.txt","f",28,"which is on the far right-hand corner ","WDT VBZ IN DT JJ JJ NN","explain","q1ec3.f.move.29"
"q1ec3.txt","g",29,"mmhmm ","NN","acknowledge","q1ec3.g.move.30"
"q1ec3.txt","g",30,"um ","NN","uncodable","q1ec3.g.move.30.2"
"q1ec3.txt","f",31,"so you have ","RB PRP VBP","check","q1ec3.f.move.31"
"q1ec3.txt","g",32,"well ","RB","ready","q1ec3.g.move.32"
"q1ec3.txt","g",33,"do you have an apache camp ","VB PRP VBP DT NN NN","query_yn","q1ec3.g.move.33"
"q1ec3.txt","f",34,"yeah got an apache camp ","NN VBD DT NN NN","reply_y","q1ec3.f.move.34"
"q1ec3.txt","g",35,"okay ","JJ","acknowledge","q1ec3.g.move.35"
"q1ec3.txt","f",36,"but that's like at forty-five degrees south east ","CC DT VBZ IN IN CD NNS RB JJ","explain","q1ec3.f.move.36"
"q1ec3.txt","g",37,"right ","RB","acknowledge","q1ec3.g.move.37"
"q1ec3.txt","g",38,"okay then ","JJ RB","ready","q1ec3.g.move.38"
"q1ec3.txt","g",39,"right ","RB","ready","q1ec3.g.move.38.2"
"q1ec3.txt","g",40,"you're going to go below the diamond mine ","PRP VBP VBG TO VB IN DT NN NN","instruct","q1ec3.g.move.39"
"q1ec3.txt","f",41,"right ","RB","acknowledge","q1ec3.f.move.40"
"q1ec3.txt","g",42,"do you have a graveyard ","VB PRP VBP DT NN","query_yn","q1ec3.g.move.41"
"q1ec3.txt","f",43,"no no graveyard ","DT DT NN","reply_n","q1ec3.f.move.42"
"q1ec3.txt","g",44,"don't have a graveyard ","VBP RB VB DT NN","check","q1ec3.g.move.43"
"q1ec3.txt","f",45,"no ","DT","reply_n","q1ec3.f.move.44"
"q1ec3.txt","g",46,"do you have a desert ","VB PRP VBP DT NN","query_yn","q1ec3.g.move.45"
"q1ec3.txt","f",47,"yes got a desert ","RB VBD DT NN","reply_y","q1ec3.f.move.46"
"q1ec3.txt","f",48,"which if i continue straight down past the diamond mine ","WDT IN FW VBP RB RB IN DT NN NN","explain","q1ec3.f.move.47"
"q1ec3.txt","g",49,"no don't go don't go any further than the desert don't go onto the desert ","DT VBP RB VB VBP RB VB DT RBR IN DT NN VBP RB VB IN DT NN","instruct","q1ec3.g.move.48"
"q1ec3.txt","f",50,"okay ","JJ","acknowledge","q1ec3.f.move.49"
"q1ec3.txt","f",51,"so i'm still below the diamond mine ","RB FW VBP RB IN DT NN NN","check","q1ec3.f.move.50"
"q1ec3.txt","g",52,"right ","RB","align","q1ec3.g.move.51"
"q1ec3.txt","g",53,"you d-- uh-huh below the diamond mine ","PRP VBP IN DT NN NN","reply_y","q1ec3.g.move.53"
"q1ec3.txt","f",54,"right okay ","RB JJ","acknowledge","q1ec3.f.move.54"
"q1ec3.txt","g",55,"and then go to your right ","CC RB VB TO PRP$ NN","instruct","q1ec3.g.move.55"
"q1ec3.txt","f",56,"my right right okay ","PRP$ JJ NN JJ","acknowledge","q1ec3.f.move.56"
"q1ec3.txt","g",57,"you've got neither a graveyard nor a fast flowing river ","PRP VBP VBD CC DT NN CC DT JJ VBG NN","check","q1ec3.g.move.57"
"q1ec3.txt","f",58,"i've got a fast running creek ","LS VBP VBD DT JJ VBG NN","reply_w","q1ec3.f.move.58"
"q1ec3.txt","g",59,"okay right you've got a fast flowing fast running creek ","JJ NN PRP VBP VBD DT JJ VBG RB VBG NN","acknowledge","q1ec3.g.move.59"
"q1ec3.txt","g",60,"i don't have a fast running creek ","LS VBP RB VB DT JJ VBG NN","explain","q1ec3.g.move.60"
"q1ec3.txt","f",61,"how unlucky ","WRB JJ","acknowledge","q1ec3.f.move.61"
"q1ec3.txt","g",62,"so ehm ehm i'm kind of stuck ","RB FW FW FW VBP NN IN VBN","explain","q1ec3.g.move.62"
"q1ec3.txt","f",63,"can i just go straight to the saloon bar ","MD FW RB VB RB TO DT NN NN","query_yn","q1ec3.f.move.63"
"q1ec3.txt","g",64,"erm mark no just wait ","UH NN DT RB VB","reply_n","q1ec3.g.move.64"
"q1ec3.txt","g",65,"i know you're thirsty but just wait 'til you get to the desert ","LS VB PRP VBP JJ CC RB VB RB PRP VBP TO DT NN","explain","q1ec3.g.move.65"
"q1ec3.txt","f",66,"right okay ","RB JJ","acknowledge","q1ec3.f.move.66"
"q1ec3.txt","g",67,"erm ","UH","uncodable","q1ec3.g.move.67"
"q1ec3.txt","g",68,"well okay then right ","RB JJ RB RB","ready","q1ec3.g.move.67.2"
"q1ec3.txt","g",69,"you've got a creek i've got a river ","PRP VBP VBD DT NN FW VBP VBD DT NN","explain","q1ec3.g.move.68"
"q1ec3.txt","f",70,"yes ","RB","acknowledge","q1ec3.f.move.69"
"q1ec3.txt","g",71,"so they must be linked somehow ","IN PRP MD VB VBN RB","explain","q1ec3.g.move.70"
"q1ec3.txt","f",72,"yeah ","NN","acknowledge","q1ec3.f.move.71"
"q1ec3.txt","g",73,"so do you want to just go along to your right ","RB VB PRP VBP TO RB VB IN TO PRP$ NN","instruct","q1ec3.g.move.73"
"q1ec3.txt","f",74,"okay ","JJ","acknowledge","q1ec3.f.move.74"
"q1ec3.txt","g",75,"and then go up and over the top of where the creek is ","CC RB VB RB CC IN DT NN IN WRB DT NN VBZ","instruct","q1ec3.g.move.75"
"q1ec3.txt","f",76,"right okay ","RB JJ","acknowledge","q1ec3.f.move.76"
"q1ec3.txt","g",77,"and then down south again ","CC RB IN RB RB","instruct","q1ec3.g.move.77"
"q1ec3.txt","f",78,"okay ","JJ","acknowledge","q1ec3.f.move.78"
"q1ec3.txt","g",79,"down south again until just above the apache camp ","RB RB RB IN RB IN DT NN NN","instruct","q1ec3.g.move.79"
"q1ec3.txt","f",80,"right okay ","RB JJ","acknowledge","q1ec3.f.move.80"
"q1ec3.txt","g",81,"and pass that by go to your sou-- southwest of the apache camp ","CC VB DT IN VB TO PRP$ NN IN DT NN NN","instruct","q1ec3.g.move.81"
"q1ec3.txt","f",82,"passing above it ","VBG IN PRP","check","q1ec3.f.move.82"
"q1ec3.txt","g",83,"uh-huh ","RB","reply_y","q1ec3.g.move.83"
"q1ec3.txt","f",84,"but to the southwest ","CC TO DT NN","check","q1ec3.f.move.84"
"q1ec3.txt","g",85,"uh-huh ","RB","reply_y","q1ec3.g.move.85"
"q1ec3.txt","f",86,"okay ","JJ","acknowledge","q1ec3.f.move.86"
"q1ec3.txt","g",87,"right ","RB","ready","q1ec3.g.move.87"
"q1ec3.txt","g",88,"take the southwest direction ","VB DT JJ NN","clarify","q1ec3.g.move.88"
"q1ec3.txt","f",89,"passing above it right ","VBG IN PRP RB","acknowledge","q1ec3.f.move.89"
"q1ec3.txt","g",90,"now ","RB","ready","q1ec3.g.move.90"
"q1ec3.txt","g",91,"do you have a walled city ","VB PRP VBP DT JJ NN","query_yn","q1ec3.g.move.91"
"q1ec3.txt","f",92,"yes ","RB","reply_y","q1ec3.f.move.92"
"q1ec3.txt","g",93,"and do you have a desert ","CC VB PRP VBP DT NN","query_yn","q1ec3.g.move.93"
"q1ec3.txt","f",94,"yes ","RB","reply_y","q1ec3.f.move.94"
"q1ec3.txt","g",95,"well ","RB","ready","q1ec3.g.move.95"
"q1ec3.txt","g",96,"pass from above the apache camp um and over the top of the walled city but between the desert and the walled city ","NN IN IN DT NN NN NN CC IN DT NN IN DT JJ NN CC IN DT NN CC DT JJ NN","instruct","q1ec3.g.move.96"
"q1ec3.txt","f",97,"between them ","IN PRP","check","q1ec3.f.move.97"
"q1ec3.txt","g",98,"uh-huh ","RB","reply_y","q1ec3.g.move.98"
"q1ec3.txt","g",99,"so that's over the top of the walled city ","IN DT VBZ IN DT NN IN DT JJ NN","clarify","q1ec3.g.move.99"
"q1ec3.txt","f",100,"right okay ","RB JJ","acknowledge","q1ec3.f.move.100"
"q1ec3.txt","g",101,"okay ","JJ","acknowledge","q1ec3.g.move.101.7"
"q1ec3.txt","f",102,"but i'm that's not in a straight line ","CC FW VBP DT VBZ RB IN DT JJ NN","explain","q1ec3.f.move.101"
"q1ec3.txt","g",103,"oh that's fair enough ","UH DT VBZ JJ RB","acknowledge","q1ec3.g.move.102"
"q1ec3.txt","g",104,"right just just go between those two ","RB RB RB VB IN DT CD","clarify","q1ec3.g.move.103"
"q1ec3.txt","f",105,"right okay right okay ","RB JJ JJ JJ","acknowledge","q1ec3.f.move.104"
"q1ec3.txt","g",106,"right ","RB","align","q1ec3.g.move.105"
"q1ec3.txt","f",107,"right ","RB","reply_y","q1ec3.f.move.106"
"q1ec3.txt","g",108,"and then ","CC RB","ready","q1ec3.g.move.107"
"q1ec3.txt","f",109,"okay i'm between ","JJ FW VBP IN","explain","q1ec3.f.move.108"
"q1ec3.txt","g",110,"continue south ","VB RB","instruct","q1ec3.g.move.109"
"q1ec3.txt","f",111,"okay ","JJ","acknowledge","q1ec3.f.move.110"
"q1ec3.txt","g",112,"right ","RB","align","q1ec3.g.move.111"
"q1ec3.txt","g",113,"until ","IN","instruct","q1ec3.g.move.112"
"q1ec3.txt","g",114,"do you you you have no carved wooden pole at all ","VB PRP PRP PRP VBP DT VBN JJ NN IN DT","query_yn","q1ec3.g.move.113"
"q1ec3.txt","f",115,"yes ","RB","reply_y","q1ec3.f.move.114"
"q1ec3.txt","g",116,"a totem pole sort of c-- thing ","DT NN NN NN IN NN","check","q1ec3.g.move.115"
"q1ec3.txt","f",117,"yes uh-huh ","RB JJ","reply_y","q1ec3.f.move.116"
"q1ec3.txt","g",118,"right ","RB","ready","q1ec3.g.move.117"
"q1ec3.txt","f",119,"but right at the very bottom ","CC RB IN DT RB JJ","explain","q1ec3.f.move.118"
"q1ec3.txt","g",120,"well okay ","RB JJ","acknowledge","q1ec3.g.move.119"
"q1ec3.txt","g",121,"do you have any flat rocks ","VB PRP VBP DT JJ NNS","query_yn","q1ec3.g.move.120"
"q1ec3.txt","f",122,"yes uh-huh ","RB JJ","reply_y","q1ec3.f.move.121"
"q1ec3.txt","g",123,"ch-- do you have a stone creek in that area ","VB PRP VBP DT NN NN IN DT NN","query_yn","q1ec3.g.move.122"
"q1ec3.txt","f",124,"yes ","RB","reply_y","q1ec3.f.move.123"
"q1ec3.txt","g",125,"right ","RB","acknowledge","q1ec3.g.move.124"
"q1ec3.txt","f",126,"they're all on a diagonal ","PRP VBP DT IN DT JJ","explain","q1ec3.f.move.125"
"q1ec3.txt","g",127,"right okay ","RB JJ","acknowledge","q1ec3.g.move.126"
"q1ec3.txt","f",128,"carved wooden pole stone creek flat rocks ","VBN JJ NN NN NN JJ NNS","explain","q1ec3.f.move.127"
"q1ec3.txt","g",129,"right okay right ","RB JJ NN","ready","q1ec3.g.move.128"
"q1ec3.txt","g",130,"what you do then is you go south from the walled city ","WP PRP VBP RB VBZ PRP VB RB IN DT JJ NN","instruct","q1ec3.g.move.129"
"q1ec3.txt","f",131,"right ","RB","acknowledge","q1ec3.f.move.130"
"q1ec3.txt","g",132,"and you follow a sort of curve ehm ","CC PRP VBP DT NN IN NN NN","instruct","q1ec3.g.move.131"
"q1ec3.txt","g",133,"how do you describe the last south ","WRB VBP PRP VBP DT JJ NN","query_yn","q1ec3.g.move.132"
"q1ec3.txt","g",134,"sort of from g-- go in a ","NN IN IN VB IN DT","instruct","q1ec3.g.move.133"
"q1ec3.txt","f",135,"an ""s"" ","DT NNS","explain","q1ec3.f.move.134"
"q1ec3.txt","g",136,"sort of ""c"" shape to cover the bottom of a ""c"" ","NN IN NN NN TO VB DT NN IN DT NN","instruct","q1ec3.g.move.135"
"q1ec3.txt","g",137,"right ","RB","align","q1ec3.g.move.136"
"q1ec3.txt","g",138,"from when you pass down below the walled city ","IN WRB PRP VBP RB IN DT JJ NN","instruct","q1ec3.g.move.137"
"q1ec3.txt","f",139,"right i right wait ","RB FW JJ NN","acknowledge","q1ec3.f.move.138"
"q1ec3.txt","g",140,"go in a ""c""-shaped curve ","VB IN DT JJ NN","instruct","q1ec3.g.move.139"
"q1ec3.txt","f",141,"right from ","RB IN","check","q1ec3.f.move.140"
"q1ec3.txt","g",142,"right ","RB","align","q1ec3.g.move.141"
"q1ec3.txt","g",143,"and then go between the flat rocks and the stone creek ","CC RB VB IN DT JJ NNS CC DT NN NN","instruct","q1ec3.g.move.142"
"q1ec3.txt","g",144,"okay can you do that ","JJ MD PRP VB DT","align","q1ec3.g.move.143"
"q1ec3.txt","g",145,"you pass in a pass ","PRP VBP IN DT NN","instruct","q1ec3.g.move.144"
"q1ec3.txt","f",146,"right ","RB","acknowledge","q1ec3.f.move.145"
"q1ec3.txt","f",147,"i i'm at the walled city right ","FW FW VBP IN DT JJ NN NN","explain","q1ec3.f.move.147"
"q1ec3.txt","g",148,"oh you're at the walled city ","UH PRP VBP IN DT JJ NN","acknowledge","q1ec3.g.move.148"
"q1ec3.txt","f",149,"right ","RB","acknowledge","q1ec3.f.move.149"
"q1ec3.txt","g",150,"you're just above it have you come down ","PRP VBP RB IN PRP VBP PRP VB RP","align","q1ec3.g.move.150"
"q1ec3.txt","f",151,"i'm just i'm just come down ","LS VBP RB FW VBP RB VBN RB","reply_w","q1ec3.f.move.151"
"q1ec3.txt","g",152,"uh-huh ","RB","acknowledge","q1ec3.g.move.153"
"q1ec3.txt","f",153,"so i'm still at the parallel with the base ","RB FW VBP RB IN DT NN IN DT NN","reply_w","q1ec3.f.move.154"
"q1ec3.txt","g",154,"right ","RB","acknowledge","q1ec3.g.move.155"
"q1ec3.txt","f",155,"right ","RB","align","q1ec3.f.move.156"
"q1ec3.txt","g",156,"right ","RB","reply_y","q1ec3.g.move.157"
"q1ec3.txt","f",157,"the carved wooden pole is right at my bot-- right at the bottom i've got a ghost town in between the walled city and ","DT VBN JJ NN VBZ RB IN PRP$ NN IN DT JJ FW VBP VBD DT NN NN IN IN DT JJ NN CC","explain","q1ec3.f.move.158"
"q1ec3.txt","g",158,"between the walled city and what ","IN DT JJ NN CC WP","query_w","q1ec3.g.move.159"
"q1ec3.txt","f",159,"the carved wooden pole ","DT VBN JJ NN","reply_w","q1ec3.f.move.160"
"q1ec3.txt","f",160,"there's a ghost town ","EX VBZ DT NN NN","explain","q1ec3.f.move.161"
"q1ec3.txt","g",161,"right ","RB","acknowledge","q1ec3.g.move.162"
"q1ec3.txt","g",162,"oh well i don't have this on my map ","UH RB FW VBP RB VB DT IN PRP$ NN","explain","q1ec3.g.move.163"
"q1ec3.txt","g",163,"so ehm ","RB NN","ready","q1ec3.g.move.164"
"q1ec3.txt","g",164,"do you have flat rocks ","VB PRP VBP JJ NNS","query_yn","q1ec3.g.move.165"
"q1ec3.txt","f",165,"yes ","RB","reply_y","q1ec3.f.move.166"
"q1ec3.txt","g",166,"in line with the ghost town ","IN NN IN DT NN NN","query_yn","q1ec3.g.move.167"
"q1ec3.txt","f",167,"mm more or less yeah more or less ","NN RBR CC RBR RB RBR CC RBR","reply_y","q1ec3.f.move.168"
"q1ec3.txt","g",168,"right then ","RB RB","ready","q1ec3.g.move.169"
"q1ec3.txt","g",169,"pass pass below the ghost town ","NN NN IN DT NN NN","instruct","q1ec3.g.move.170"
"q1ec3.txt","f",170,"right okay ","RB JJ","acknowledge","q1ec3.f.move.173"
"q1ec3.txt","g",171,"but above the carved wooden pole and above the stone creek ","CC IN DT VBN JJ NN CC IN DT NN NN","instruct","q1ec3.g.move.174"
"q1ec3.txt","f",172,"right okay ","RB JJ","acknowledge","q1ec3.f.move.175"
"q1ec3.txt","g",173,"right ","RB","align","q1ec3.g.move.176"
"q1ec3.txt","f",174,"so between the ghost town and sort of like a forty-five degree line or something ","RB IN DT NN NN CC NN IN IN DT JJ NN NN CC NN","check","q1ec3.f.move.178"
"q1ec3.txt","g",175,"so you're just ","RB PRP VBP RB","instruct","q1ec3.g.move.177"
"q1ec3.txt","g",176,"yeah ","NN","reply_y","q1ec3.g.move.179"
"q1ec3.txt","g",177,"well then just make sure yous you miss that uh-huh uh-huh ","RB RB RB VB JJ JJ PRP VBP IN JJ NN","clarify","q1ec3.g.move.180"
"q1ec3.txt","f",178,"right ","RB","ready","q1ec3.f.move.181"
"q1ec3.txt","f",179,"below the go below the wooden pole ","IN DT NN IN DT JJ NN","check","q1ec3.f.move.182"
"q1ec3.txt","g",180,"no ","DT","reply_n","q1ec3.g.move.183"
"q1ec3.txt","g",181,"don't go don't go below the wooden pole ","VBP RB VB VBP RB VB IN DT JJ NN","clarify","q1ec3.g.move.184"
"q1ec3.txt","f",182,"right ","RB","ready","q1ec3.f.move.185"
"q1ec3.txt","f",183,"so between the ghost town and the wooden pole ","RB IN DT NN NN CC DT JJ NN","check","q1ec3.f.move.186"
"q1ec3.txt","g",184,"uh-huh ","RB","reply_y","q1ec3.g.move.187"
"q1ec3.txt","g",185,"but don't go below the level of the stone creek ","CC VBP RB VB IN DT NN IN DT NN NN","clarify","q1ec3.g.move.188"
"q1ec3.txt","f",186,"right okay so i'm passing above the stone creek and i'm going up to above the flat rocks ","RB JJ IN FW VBP VBG IN DT NN NN CC FW VBP VBG RB TO IN DT JJ NNS","check","q1ec3.f.move.189"
"q1ec3.txt","g",187,"right ","RB","align","q1ec3.g.move.190"
"q1ec3.txt","g",188,"no ","DT","reply_n","q1ec3.g.move.192"
"q1ec3.txt","g",189,"below the flat rocks ","IN DT JJ NNS","clarify","q1ec3.g.move.193"
"q1ec3.txt","f",190,"right okay right i know what you mean right ","RB JJ NN FW VB WP PRP VB NN","acknowledge","q1ec3.f.move.194"
"q1ec3.txt","g",191,"you got to p-- you've got to pass below the flat rocks ","PRP VBD TO PRP VBP VBN TO VB IN DT JJ NNS","clarify","q1ec3.g.move.195"
"q1ec3.txt","f",192,"okay ","JJ","acknowledge","q1ec3.f.move.196"
"q1ec3.txt","g",193,"right ","RB","ready","q1ec3.g.move.197"
"q1ec3.txt","g",194,"so you're taking a sort of north ","RB PRP VBP VBG DT NN IN NN","instruct","q1ec3.g.move.198"
"q1ec3.txt","f",195,"right okay i'm below the flat rocks ","RB JJ FW VBP IN DT JJ NNS","acknowledge","q1ec3.f.move.199"
"q1ec3.txt","g",196,"right below the flat rocks ","RB IN DT JJ NNS","acknowledge","q1ec3.g.move.200"
"q1ec3.txt","f",197,"yeah ","NN","acknowledge","q1ec3.f.move.201"
"q1ec3.txt","g",198,"okay ","JJ","ready","q1ec3.g.move.202"
"q1ec3.txt","g",199,"you want to veer ver-- to your right curve round to your right and go in a south south direction ","PRP VBP TO VB TO PRP$ JJ NN NN TO PRP$ NN CC VB IN DT JJ JJ NN","instruct","q1ec3.g.move.203"
"q1ec3.txt","g",200,"and do you have buffalo ","CC VB PRP VBP NN","query_yn","q1ec3.g.move.204"
"q1ec3.txt","f",201,"pas-- yeah ","NN","reply_y","q1ec3.f.move.205"
"q1ec3.txt","f",202,"got a saloon bar as well above that though ","VBD DT NN NN RB RB IN DT IN","explain","q1ec3.f.move.206"
"q1ec3.txt","g",203,"no you're not going into a saloon bar mark ","DT PRP VBP RB VBG IN DT NN NN NN","instruct","q1ec3.g.move.207"
"q1ec3.txt","f",204,"right i know ","RB FW VBP","acknowledge","q1ec3.f.move.208"
"q1ec3.txt","g",205,"right ","RB","acknowledge","q1ec3.g.move.209"
"q1ec3.txt","f",206,"not just now ","RB RB RB","acknowledge","q1ec3.f.move.210"
"q1ec3.txt","f",207,"right okay ","RB JJ","ready","q1ec3.f.move.211"
"q1ec3.txt","f",208,"due south ","JJ RB","check","q1ec3.f.move.212"
"q1ec3.txt","g",209,"right ","RB","ready","q1ec3.g.move.213"
"q1ec3.txt","g",210,"go south ","VB RB","reply_y","q1ec3.g.move.214"
"q1ec3.txt","g",211,"pa-- past buffalo ","IN NN","instruct","q1ec3.g.move.215"
"q1ec3.txt","f",212,"right ","RB","acknowledge","q1ec3.f.move.216"
"q1ec3.txt","f",213,"that means i've passed the bar ","DT VBZ FW VBP VBN DT NN","explain","q1ec3.f.move.217"
"q1ec3.txt","g",214,"and then just in a s-- sort of virtual straight line past the bar mark ","CC RB RB IN DT NN IN JJ JJ NN IN DT NN NN","instruct","q1ec3.g.move.218"
"q1ec3.txt","f",215,"right okay ","RB JJ","reply_y","q1ec3.f.move.220"
"q1ec3.txt","g",216,"okay ","JJ","align","q1ec3.g.move.219"
"q1ec3.txt","f",217,"right ","RB","acknowledge","q1ec3.f.move.222"
"q1ec3.txt","g",218,"and and do you have a cattle ranch ","CC CC VBP PRP VB DT NNS NN","query_yn","q1ec3.g.move.221"
"q1ec3.txt","f",219,"no ","DT","reply_n","q1ec3.f.move.222.2"
"q1ec3.txt","g",220,"okay erm ","JJ UH","acknowledge","q1ec3.g.move.223"
"q1ec3.txt","f",221,"no ","DT","reply_n","q1ec3.f.move.224"
"q1ec3.txt","g",222,"do you have a fort ","VB PRP VBP DT NN","query_yn","q1ec3.g.move.225"
"q1ec3.txt","f",223,"yes ","RB","reply_y","q1ec3.f.move.226"
"q1ec3.txt","g",224,"right ","RB","acknowledge","q1ec3.g.move.227"
"q1ec3.txt","g",225,"well ","RB","ready","q1ec3.g.move.228"
"q1ec3.txt","g",226,"go past the buffalo ","VB IN DT NN","instruct","q1ec3.g.move.229"
"q1ec3.txt","f",227,"mmhmm ","NN","acknowledge","q1ec3.f.move.230"
"q1ec3.txt","f",228,"below them ","IN PRP","query_yn","q1ec3.f.move.231"
"q1ec3.txt","g",229,"above the right below the buffalo below the buffalo right ","IN DT JJ IN DT NN IN DT NN NN","reply_y","q1ec3.g.move.232"
"q1ec3.txt","f",230,"below the buffalo right ","IN DT NN NN","acknowledge","q1ec3.f.move.234"
"q1ec3.txt","f",231,"so turn to my left ","RB VB TO PRP$ NN","check","q1ec3.f.move.235"
"q1ec3.txt","g",232,"that's right turn to your left ","DT VBZ JJ NN TO PRP$ NN","reply_y","q1ec3.g.move.236"
