"","filename","speaker","uttNum","transcript","pos_tags","move","moveid"
"9928","q4ec4.txt","f",3,"the camera shop's ri-- directly below the start position right ","DT NN NN POS RB IN DT NN NN NN","check","q4ec4.f.move.4"
"16367","q5nc6.txt","f",92,"a half circle to the right ","DT NN NN TO DT NN","check","q5nc6.f.move.93"
"14558","q5ec4.txt","f",72,"a bit flatter th-- what on the same ","DT NN NN WDT IN DT JJ","check","q5ec4.f.move.76"
"1668","q1nc1.txt","f",376,"the monument's on the right-hand side ","DT NN POS IN DT JJ NN","check","q1nc1.f.move.380"
"15652","q5nc2.txt","f",150,"an inch just an inch ","DT NN RB DT NN","check","q5nc2.f.move.155"
"10619","q4ec7.txt","f",223,"a centimetre down from the ""y"" yeah ","DT NN RB IN DT NN NN","check","q4ec7.f.move.237"
"11432","q4nc3.txt","f",49,"a curve to the right ","DT NN TO DT NN","check","q4nc3.f.move.54"
"23851","q7nc8.txt","f",16,"an inch to the right ","DT NN TO DT NN","check","q7nc8.f.move.15"
"4640","q2ec4.txt","f",30,"an inch to the right of the diamond mine ","DT NN TO DT NN IN DT NN NN","check","q2ec4.f.move.32"
"22347","q7ec8.txt","f",396,"the dimple uh ","DT NN UH","check","q7ec8.f.move.425"
"16981","q6ec1.txt","f",238,"the bit that looks a bit like india or something ","DT NN WDT VBZ DT NN IN NN CC NN","check","q6ec1.f.move.247"
"22351","q7ec8.txt","f",400,"the branches ","DT NNS","check","q7ec8.f.move.429"
"13844","q4nc8.txt","f",273,"the giraffes' kneecaps ","DT NNS POS NNS","check","q4nc8.f.move.290"
"18296","q6ec8.txt","f",15,"the very bottom of the page ","DT RB JJ IN DT NN","check","q6ec8.f.move.14"
"26943","q8nc8.txt","f",55,"a cu-- just curving right round ","DT RB JJ JJ NN","check","q8nc8.f.move.59"
"552","q1ec4.txt","f",38,"no so you do you want me to go right round pine forest ","DT RB PRP VBP PRP VB PRP TO VB JJ NN VBP NN","check","q1ec4.f.move.40"
"13464","q4nc7.txt","f",305,"all right just follow it then ","DT RB RB VB PRP RB","check","q4nc7.f.move.336"
"4258","q2ec1.txt","f",159,"the most northerly point ","DT RBS JJ NN","check","q2ec1.f.move.165"
"10279","q4ec5.txt","f",178,"the eh the flagship and the edge of the paper ","DT UH DT NN CC DT NN IN DT NN","check","q4ec5.f.move.222"
"26579","q8nc5.txt","f",307,"the eh the bay bit that the flagship's in ","DT UH DT NN NN IN DT NN POS IN","check","q8nc5.f.move.313"
"19200","q6nc3.txt","f",117,"the fallen pillars are down diagonally ","DT VBN NNS VBP RB RB","check","q6nc3.f.move.116"
"9770","q4ec3.txt","f",74,"a pine grove ","DT VBP NN","check","q4ec3.f.move.77"
"12483","q4nc5.txt","f",128,"the pine grove ","DT VBP NN","check","q4nc5.f.move.131"
"14531","q5ec4.txt","f",45,"the pine tree is always on my right ","DT VBP NN VBZ RB IN PRP$ NN","check","q5ec4.f.move.46"
"1665","q1nc1.txt","f",373,"that's a-- no ","DT VBZ DT","check","q1nc1.f.move.377"
"1934","q1nc1.txt","f",642,"that's the finish ","DT VBZ DT NN","check","q1nc1.f.move.652"
"1974","q1nc1.txt","f",682,"that's the finish ","DT VBZ DT NN","check","q1nc1.f.move.695"
"27083","q8nc8.txt","f",195,"that's the finish then ","DT VBZ DT NN RB","check","q8nc8.f.move.199"
"25487","q8ec6.txt","f",365,"that's the parked f-- that's us at the end ","DT VBZ DT VBN DT VBZ PRP IN DT NN","check","q8ec6.f.move.359"
"11004","q4nc1.txt","f",214,"that's that's down below the slate mountain yes ","DT VBZ DT VBZ RB IN DT NN NN RB","check","q4nc1.f.move.230"
"8054","q3ec6.txt","f",52,"that's past the lemon grove ","DT VBZ IN DT JJ NN","check","q3ec6.f.move.54"
"25570","q8ec7.txt","f",81,"that's near about the edge of the page then ","DT VBZ IN IN DT NN IN DT NN RB","check","q8ec7.f.move.76"
"22977","q7nc3.txt","f",15,"that's above to the right ","DT VBZ IN TO DT NN","check","q7nc3.f.move.18"
"11220","q4nc2.txt","f",172,"that's okay there's no obstacles ","DT VBZ JJ EX VBZ DT NNS","check","q4nc2.f.move.169"
"3865","q1nc8.txt","f",28,"that's more than two and a half inches surely ","DT VBZ JJR IN CD CC DT NN NNS RB","check","q1nc8.f.move.29"
"22625","q7nc2.txt","f",37,"that's right isn't it ","DT VBZ NN VBZ RB PRP","check","q7nc2.f.move.31"
"4406","q2ec2.txt","f",130,"that's it ","DT VBZ PRP","check","q2ec2.f.move.133"
"11375","q4nc2.txt","f",327,"that's us ","DT VBZ PRP","check","q4nc2.f.move.328"
"16130","q5nc4.txt","f",288,"that's it ","DT VBZ PRP","check","q5nc4.f.move.291"
"16742","q5nc8.txt","f",122,"that's it ","DT VBZ PRP","check","q5nc8.f.move.121"
"24269","q8ec1.txt","f",323,"that's me ","DT VBZ PRP","check","q8ec1.f.move.336"
"26114","q8nc3.txt","f",122,"that's it ","DT VBZ PRP","check","q8nc3.f.move.118"
"15103","q5ec7.txt","f",145,"that's it finished ","DT VBZ PRP VBD","check","q5ec7.f.move.150"
"19446","q6nc4.txt","f",163,"that's quite a bit above though ","DT VBZ RB DT NN IN RB","check","q6nc4.f.move.166"
"19185","q6nc3.txt","f",102,"that's quite a bit up ","DT VBZ RB DT NN RP","check","q6nc3.f.move.101"
"6845","q2nc7.txt","f",87,"this is once i'm beyond the apex of the curve ","DT VBZ RB FW VBP IN DT NN IN DT NN","check","q2nc7.f.move.95"
"6087","q2nc3.txt","f",130,"that's just past the fallen pillars ","DT VBZ RB IN DT VBN NNS","check","q2nc3.f.move.137"
"4323","q2ec2.txt","f",47,"that's m-- away up ","DT VBZ RB RB","check","q2ec2.f.move.47"
"26714","q8nc7.txt","f",15,"that's about just down from the ""e"" down and along from the ""e"" ","DT VBZ RB RB RB IN DT SYM RB CC RB IN DT LS","check","q8nc7.f.move.15"
"7347","q3ec1.txt","f",113,"that is coming due south followed by due east just above the totem pole just above the totem pole if you had the totem pole ","DT VBZ VBG JJ RB VBN IN JJ JJ RB IN DT NN NN RB IN DT NN NN IN PRP VBD DT NN NN","check","q3ec1.f.move.118"
"7494","q3ec2.txt","f",31,"that's left ","DT VBZ VBN","check","q3ec2.f.move.32"
"24089","q8ec1.txt","f",143,"that's where i want to be ","DT VBZ WRB FW VBP TO VB","check","q8ec1.f.move.144"
"21990","q7ec8.txt","f",39,"there's ","EX VBZ","check","q7ec8.f.move.42"
"20133","q6nc8.txt","f",15,"there's a stone circle ","EX VBZ DT NN NN","check","q6nc8.f.move.15"
"469","q1ec3.txt","f",244,"there's a cattle ranch between your buffalo and your fort ","EX VBZ DT NNS NN IN PRP$ NN CC PRP$ NN","check","q1ec3.f.move.249"
"11252","q4nc2.txt","f",204,"there's nothing in between ","EX VBZ NN IN IN","check","q4nc2.f.move.200"
"20081","q6nc7.txt","f",169,"i w-- i want to curve out to the left ","FW FW VBP TO NN IN TO DT NN","check","q6nc7.f.move.179"
"16614","q5nc7.txt","f",151,"ehm it's sort of like parallel to the east lake ","FW PRP VBZ NN IN IN NN TO DT JJ NN","check","q5nc7.f.move.149"
"3723","q1nc7.txt","f",363,"i mean and like you've not got any obstacles here have you below ","FW VB CC VB PRP VBP RB VBN DT NNS RB VBP PRP IN","check","q1nc7.f.move.392"
"7709","q3ec3.txt","f",157,"i mean the right-hand side of the lake ","FW VB DT JJ NN IN DT NN","check","q3ec3.f.move.158"
"9998","q4ec4.txt","f",73,"i mean eh the apex of the curve is higher than the two base points basically ","FW VB UH DT NN IN DT NN VBZ JJR IN DT CD NN NNS RB","check","q4ec4.f.move.78"
"2251","q1nc2.txt","f",273,"i is it ","FW VBZ PRP","check","q1nc2.f.move.271"
"3124","q1nc5.txt","f",119,"underneath ","IN","check","q1nc5.f.move.126"
"21247","q7ec5.txt","f",108,"below ","IN","check","q7ec5.f.move.113"
"23216","q7nc4.txt","f",106,"between th-- ","IN","check","q7nc4.f.move.120"
"23240","q7nc4.txt","f",130,"under ","IN","check","q7nc4.f.move.147"
"26712","q8nc7.txt","f",13,"along and down 'til i'm about a centimetre below it ","IN CC IN RB FW VBP IN DT NN IN PRP","check","q8nc7.f.move.13"
"14704","q5ec5.txt","f",44,"along and then up ","IN CC RB RB","check","q5ec5.f.move.41"
"8253","q3ec8.txt","f",61,"past seven beeches ","IN CD NNS","check","q3ec8.f.move.64"
"13291","q4nc7.txt","f",132,"for two centimetres ","IN CD NNS","check","q4nc7.f.move.144"
"11006","q4nc1.txt","f",216,"about ten centimetres twelve centimetres ","IN CD NNS CD NNS","check","q4nc1.f.move.234"
"3987","q1nc8.txt","f",150,"underneath that ","IN DT","check","q1nc8.f.move.156"
"4108","q2ec1.txt","f",9,"towards the ","IN DT","check","q2ec1.f.move.10"
"24073","q8ec1.txt","f",127,"above the c-- ","IN DT","check","q8ec1.f.move.126"
"26460","q8nc5.txt","f",188,"towards the ","IN DT","check","q8nc5.f.move.195"
"20471","q7ec1.txt","f",176,"between that and this ","IN DT CC DT","check","q7ec1.f.move.170"
"10115","q4ec5.txt","f",14,"between the two ","IN DT CD","check","q4ec5.f.move.17"
"8229","q3ec8.txt","f",37,"past the seven beeches ","IN DT CD NNS","check","q3ec8.f.move.40"
"9070","q3nc5.txt","f",120,"at the the jutty-out bit ","IN DT DT JJ NN","check","q3nc5.f.move.124"
"14496","q5ec4.txt","f",10,"on the the bottom side of them pass them on the bottom ","IN DT DT JJ NN IN PRP VBP PRP IN DT NN","check","q5ec4.f.move.10"
"486","q1ec3.txt","f",261,"over the over the ""u"" ","IN DT IN DT NN","check","q1ec3.f.move.266"
"959","q1ec7.txt","f",92,"past the m-- in between the monument and the cottage ","IN DT IN IN DT NN CC DT NN","check","q1ec7.f.move.96"
"5878","q2nc2.txt","f",197,"towards the dutch elm ","IN DT JJ FW","check","q2nc2.f.move.210"
"18738","q6nc2.txt","f",70,"on the bottom r-- bottom right ","IN DT JJ JJ NN","check","q6nc2.f.move.69"
"1762","q1nc1.txt","f",470,"around the bottom right-hand corner okay ","IN DT JJ JJ NN JJ","check","q1nc1.f.move.477"
"1638","q1nc1.txt","f",346,"on the left-hand side ","IN DT JJ NN","check","q1nc1.f.move.352"
"1718","q1nc1.txt","f",426,"along the left-hand side ","IN DT JJ NN","check","q1nc1.f.move.432"
"2556","q1nc3.txt","f",181,"towards the walled city ","IN DT JJ NN","check","q1nc3.f.move.193"
"2589","q1nc3.txt","f",214,"towards the walled city ","IN DT JJ NN","check","q1nc3.f.move.231"
"4635","q2ec4.txt","f",25,"towards the right-hand corner ","IN DT JJ NN","check","q2ec4.f.move.27"
"5059","q2ec5.txt","f",195,"on the left-hand side ","IN DT JJ NN","check","q2ec5.f.move.198"
"5587","q2ec8.txt","f",178,"at the great viewpoint ","IN DT JJ NN","check","q2ec8.f.move.179"
"7037","q2nc8.txt","f",43,"of the broken gate ","IN DT JJ NN","check","q2nc8.f.move.47"
"7054","q2nc8.txt","f",60,"above the third seagull ","IN DT JJ NN","check","q2nc8.f.move.66"
"8726","q3nc3.txt","f",96,"on the left-hand side ","IN DT JJ NN","check","q3nc3.f.move.99"
"9691","q4ec2.txt","f",208,"under the great lake ","IN DT JJ NN","check","q4ec2.f.move.215"
"10720","q4ec8.txt","f",98,"down the left-hand side ","IN DT JJ NN","check","q4ec8.f.move.113"
"11094","q4nc2.txt","f",46,"in a straight line ","IN DT JJ NN","check","q4nc2.f.move.40"
"11129","q4nc2.txt","f",81,"on the other side ","IN DT JJ NN","check","q4nc2.f.move.74"
"13678","q4nc8.txt","f",107,"of the safari truck ","IN DT JJ NN","check","q4nc8.f.move.118"
"15000","q5ec7.txt","f",42,"of the old mill ","IN DT JJ NN","check","q5ec7.f.move.44"
"19550","q6nc5.txt","f",19,"past the missionary camp ","IN DT JJ NN","check","q6nc5.f.move.19"
"22527","q7nc1.txt","f",150,"of the indian country ","IN DT JJ NN","check","q7nc1.f.move.152"
"23196","q7nc4.txt","f",86,"before the old temple ","IN DT JJ NN","check","q7nc4.f.move.94"
"26258","q8nc4.txt","f",143,"towards the east lake ","IN DT JJ NN","check","q8nc4.f.move.144"
"22747","q7nc2.txt","f",159,"like a big curve like ","IN DT JJ NN IN","check","q7nc2.f.move.158"
"1610","q1nc1.txt","f",318,"along the left-hand side of the page ","IN DT JJ NN IN DT NN","check","q1nc1.f.move.325"
"2755","q1nc3.txt","f",380,"on the left-hand side of the fort ","IN DT JJ NN IN DT NN","check","q1nc3.f.move.413"
"7138","q2nc8.txt","f",144,"from the right-hand corner of the stile ","IN DT JJ NN IN DT NN","check","q2nc8.f.move.154"
"26565","q8nc5.txt","f",293,"beside the left-hand side of the page ","IN DT JJ NN IN DT NN","check","q8nc5.f.move.299"
"21897","q7ec7.txt","f",86,"until the other side of the totem pole ","IN DT JJ NN IN DT NN NN","check","q7ec7.f.move.87"
"25658","q8ec8.txt","f",24,"on the same level as the diamond mine ","IN DT JJ NN IN DT NN NN","check","q8ec8.f.move.22"
"2829","q1nc4.txt","f",50,"in the right kind of towards the middle a bit ","IN DT JJ NN IN IN DT NN DT NN","check","q1nc4.f.move.52"
"9507","q4ec2.txt","f",24,"on the same level as highest viewpoint yeah ","IN DT JJ NN IN JJS NN NN","check","q4ec2.f.move.24"
"12170","q4nc4.txt","f",239,"up the left-hand side of it ","IN DT JJ NN IN PRP","check","q4nc4.f.move.249"
"23313","q7nc4.txt","f",203,"so the right-hand side of my right-hand side of the remote village is where we end yeah ","IN DT JJ NN IN PRP$ JJ NN IN DT JJ NN VBZ WRB PRP VBP RB","check","q7nc4.f.move.229"
"4240","q2ec1.txt","f",141,"under the dead tree so ","IN DT JJ NN RB","check","q2ec1.f.move.147"
"23523","q7nc5.txt","f",194,"along the left-hand side back out to left and then up to the lake yeah ","IN DT JJ NN RB IN TO JJ CC RB RB TO DT NN NN","check","q7nc5.f.move.221"
"23664","q7nc7.txt","f",8,"on the right-hand side roughly just ","IN DT JJ NN RB RB","check","q7nc7.f.move.8"
"20598","q7ec2.txt","f",112,"s-- in a s-- southeasterly direction to ","IN DT JJ NN TO","check","q7ec2.f.move.108"
"2684","q1nc3.txt","f",309,"below the flat rocks ","IN DT JJ NNS","check","q1nc3.f.move.335"
"3912","q1nc8.txt","f",75,"above the hot springs beneath the antelopes ","IN DT JJ NNS IN DT NNS","check","q1nc8.f.move.80"
"3790","q1nc7.txt","f",430,"underneath the ""e"" ","IN DT LS","check","q1nc7.f.move.464"
"4233","q2ec1.txt","f",134,"like an ""e"" ","IN DT LS","check","q2ec1.f.move.141"
"13190","q4nc7.txt","f",31,"above the ""e"" ","IN DT LS","check","q4nc7.f.move.32"
"755","q1ec5.txt","f",148,"under the fort ","IN DT NN","check","q1ec5.f.move.151"
"1373","q1nc1.txt","f",81,"over the mill ","IN DT NN","check","q1nc1.f.move.86"
"1896","q1nc1.txt","f",604,"at the bottom ","IN DT NN","check","q1nc1.f.move.614"
"2624","q1nc3.txt","f",249,"in a curve ","IN DT NN","check","q1nc3.f.move.271"
"3168","q1nc5.txt","f",163,"underneath the buffalo ","IN DT NN","check","q1nc5.f.move.171"
"3562","q1nc7.txt","f",202,"on the left ","IN DT NN","check","q1nc7.f.move.216"
"5403","q2ec7.txt","f",163,"in the water ","IN DT NN","check","q2ec7.f.move.170"
"5539","q2ec8.txt","f",130,"over the stile ","IN DT NN","check","q2ec8.f.move.130"
"5640","q2nc1.txt","f",48,"across the stream ","IN DT NN","check","q2nc1.f.move.49"
"5676","q2nc1.txt","f",84,"through the water ","IN DT NN","check","q2nc1.f.move.86"
"7203","q2nc8.txt","f",209,"up the way ","IN DT NN","check","q2nc8.f.move.228"
"7636","q3ec3.txt","f",84,"underneath the waterfall ","IN DT NN","check","q3ec3.f.move.82"
"7664","q3ec3.txt","f",112,"below the corn ","IN DT NN","check","q3ec3.f.move.112"
"8014","q3ec6.txt","f",12,"above the footbridge ","IN DT NN","check","q3ec6.f.move.12"
"8201","q3ec8.txt","f",9,"past the blacksmith ","IN DT NN","check","q3ec8.f.move.11"
"9039","q3nc5.txt","f",89,"from the waterfall ","IN DT NN","check","q3nc5.f.move.93"
"9328","q3nc8.txt","f",54,"down the way ","IN DT NN","check","q3nc8.f.move.58"
"9800","q4ec3.txt","f",104,"past the avalanche ","IN DT NN","check","q4ec3.f.move.108"
"9917","q4ec3.txt","f",221,"near the coast ","IN DT NN","check","q4ec3.f.move.234"
"11506","q4nc3.txt","f",123,"towards the right ","IN DT NN","check","q4nc3.f.move.140"
"14211","q5ec2.txt","f",65,"above the savannah ","IN DT NN","check","q5ec2.f.move.66"
"14498","q5ec4.txt","f",12,"on the left ","IN DT NN","check","q5ec4.f.move.12"
"14645","q5ec4.txt","f",159,"past the cave ","IN DT NN","check","q5ec4.f.move.167"
"15221","q5ec8.txt","f",115,"up the top ","IN DT NN","check","q5ec8.f.move.116"
"15712","q5nc2.txt","f",210,"towards the left ","IN DT NN","check","q5nc2.f.move.215"
"16209","q5nc5.txt","f",76,"from the top ","IN DT NN","check","q5nc5.f.move.80"
"16898","q6ec1.txt","f",155,"over the bridge ","IN DT NN","check","q6ec1.f.move.160"
"16998","q6ec1.txt","f",255,"over the water ","IN DT NN","check","q6ec1.f.move.264"
"17796","q6ec4.txt","f",140,"along the bottom ","IN DT NN","check","q6ec4.f.move.137"
"17842","q6ec5.txt","f",37,"along the river ","IN DT NN","check","q6ec5.f.move.37"
"17969","q6ec5.txt","f",164,"in the middle ","IN DT NN","check","q6ec5.f.move.168"
"19628","q6nc5.txt","f",97,"at the bottom ","IN DT NN","check","q6nc5.f.move.100"
"20116","q6nc7.txt","f",204,"at the bottom ","IN DT NN","check","q6nc7.f.move.216"
"21252","q7ec5.txt","f",113,"towards the lake ","IN DT NN","check","q7ec5.f.move.119"
"22056","q7ec8.txt","f",105,"on the left ","IN DT NN","check","q7ec8.f.move.116"
"22246","q7ec8.txt","f",295,"above the ""b"" ","IN DT NN","check","q7ec8.f.move.318"
"22558","q7nc1.txt","f",181,"towards the ravine ","IN DT NN","check","q7nc1.f.move.183"
"23414","q7nc5.txt","f",85,"towards the left ","IN DT NN","check","q7nc5.f.move.96"
"24238","q8ec1.txt","f",292,"of the point ","IN DT NN","check","q8ec1.f.move.304"
"24641","q8ec4.txt","f",36,"up the way ","IN DT NN","check","q8ec4.f.move.34"
"24644","q8ec4.txt","f",39,"up the way ","IN DT NN","check","q8ec4.f.move.38"
"25385","q8ec6.txt","f",263,"from the ""d"" ","IN DT NN","check","q8ec6.f.move.258"
"25664","q8ec8.txt","f",30,"over the viewpoint ","IN DT NN","check","q8ec8.f.move.28"
"25843","q8nc1.txt","f",74,"above the crevasse ","IN DT NN","check","q8nc1.f.move.80"
"26185","q8nc4.txt","f",70,"on the left ","IN DT NN","check","q8nc4.f.move.67"
"6951","q2nc7.txt","f",193,"about an inch and a half below the word lagoon ","IN DT NN CC DT NN IN DT NN NN","check","q2nc7.f.move.207"
"23807","q7nc7.txt","f",151,"along the bottom and left ","IN DT NN CC VBD","check","q7nc7.f.move.164"
"4720","q2ec4.txt","f",110,"thr-- through the centre of the two rocks ","IN DT NN IN DT CD NNS","check","q2ec4.f.move.112"
"11464","q4nc3.txt","f",81,"at the top of the burnt ","IN DT NN IN DT JJ","check","q4nc3.f.move.91"
"8298","q3ec8.txt","f",106,"above the line of the a-- a-- above attractive cliffs ","IN DT NN IN DT JJ JJ NNS","check","q3ec8.f.move.111"
"404","q1ec3.txt","f",179,"below the go below the wooden pole ","IN DT NN IN DT JJ NN","check","q1ec3.f.move.182"
"3431","q1nc7.txt","f",71,"on the left of the fenced meadow ","IN DT NN IN DT JJ NN","check","q1nc7.f.move.79"
"1774","q1nc1.txt","f",482,"at the top of the lake ","IN DT NN IN DT NN","check","q1nc1.f.move.490"
"2058","q1nc2.txt","f",80,"nearer the bottom of the page ","IN DT NN IN DT NN","check","q1nc2.f.move.81"
"15085","q5ec7.txt","f",127,"towards the edge of the page ","IN DT NN IN DT NN","check","q5ec7.f.move.132"
"15598","q5nc2.txt","f",96,"opposite the top of the mountain ","IN DT NN IN DT NN","check","q5nc2.f.move.99"
"16308","q5nc6.txt","f",33,"towards the end of the page ","IN DT NN IN DT NN","check","q5nc6.f.move.34"
"10882","q4nc1.txt","f",92,"past the crevasse on the right on the left ","IN DT NN IN DT NN IN DT NN","check","q4nc1.f.move.98"
"10101","q4ec4.txt","f",176,"on a level with the picket fence ","IN DT NN IN DT NN NN","check","q4ec4.f.move.185"
"14625","q5ec4.txt","f",139,"around the top of the w-- rocket warehouse ","IN DT NN IN DT NN NN","check","q5ec4.f.move.147"
